name,max_thickness,max_camber,leading_edge_radius,trailing_edge_angle,thickness_to_chord_ratio
goe482,0.1652730219236894,0.08787010757963012,0.014956323909322045,-11.027600324723599,0.1652730219236894
goe492,0.06201608210720776,0.03372696701217299,0.006263216667295882,0.0010308888518251712,0.06201608210720776
goe488,0.06798284110086267,0.03042194242582659,0.00893947592942322,11.31854445448005,0.06798284110086267
goe490,0.0880358505690087,0.0383383116181461,0.00871085329814515,15.715529130173003,0.0880358505690087
goe491,0.04850039262490885,0.02939812515682475,0.006171102232848056,12.5289585192535,0.04850039262490885
goe494,0.04951187088222177,0.0509067044855893,0.007128627805607835,0.0031946437581752423,0.04951187088222177
goe495,0.06896697967097684,0.04993362049863886,0.007170299485884278,0.0028365879200035293,0.06896697967097684
goe497,0.12689854959185085,0.053119765173431796,0.01366067547914549,0.0025045098318061338,0.12689854959185085
goe496,0.09946645284565177,0.04992752594709821,0.01169913310916645,0.0024124208488418915,0.09946645284565177
goe493,0.14966424393921804,0.03366740207206414,0.012937410662484604,17.794962710288296,0.14966424393921804
goe499,0.0679648762382816,0.058449344020106805,0.007552451140064212,0.0040099533870106615,0.0679648762382816
goe501,0.12783188686001784,0.06293050881947558,0.013797245222607182,0.0031775796790555998,0.12783188686001784
goe500,0.09985919781330511,0.059944268287749757,0.011217910916169863,0.003110687952044596,0.09985919781330511
goe498,0.15923460375283835,0.054995853142323387,0.017557938334728795,-4.762945905084034,0.15923460375283835
goe502,0.1590540306125294,0.060954468199876884,0.018698431233874668,0.002129659294408806,0.1590540306125294
goe503,0.15601689424664822,0.06969088064330593,0.012377631498209895,24.495591475791528,0.15601689424664822
goe504,0.1798045011004708,0.05403484840119133,0.013018745582970078,21.802150805721006,0.1798045011004708
goe505,0.1396955560009005,0.05874366097111455,0.013314262070373981,24.24383217925307,0.1396955560009005
